Issue ID,Issue Body,issue of User,commitID,Commit Subject,Semantic Confidence Level,Syntactic Confidence Level
8717,Update maskrcnn_parser.py,freezestudio,28a18f7f,Update maskrcnn_parser.py,2,0
8717,Update maskrcnn_parser.py,freezestudio,28a18f7f,Update maskrcnn_parser.py,2,0
8717,Update maskrcnn_parser.py,freezestudio,28a18f7f,Update maskrcnn_parser.py,2,0
8717,Update maskrcnn_parser.py,freezestudio,28a18f7f,Update maskrcnn_parser.py,2,0
8717,Update maskrcnn_parser.py,freezestudio,28a18f7f,Update maskrcnn_parser.py,2,0
8717,Update maskrcnn_parser.py,freezestudio,28a18f7f,Update maskrcnn_parser.py,2,0
8717,Update maskrcnn_parser.py,freezestudio,28a18f7f,Update maskrcnn_parser.py,2,0
8717,Update maskrcnn_parser.py,freezestudio,28a18f7f,Update maskrcnn_parser.py,2,0
8717,Update maskrcnn_parser.py,freezestudio,28a18f7f,Update maskrcnn_parser.py,2,0
8717,Update maskrcnn_parser.py,freezestudio,28a18f7f,Update maskrcnn_parser.py,2,0
8717,Update maskrcnn_parser.py,freezestudio,28a18f7f,Update maskrcnn_parser.py,2,0
8717,Update maskrcnn_parser.py,freezestudio,28a18f7f,Update maskrcnn_parser.py,2,0
8717,Update maskrcnn_parser.py,freezestudio,28a18f7f,Update maskrcnn_parser.py,2,0
8717,Update maskrcnn_parser.py,freezestudio,28a18f7f,Update maskrcnn_parser.py,2,0
8717,Update maskrcnn_parser.py,freezestudio,28a18f7f,Update maskrcnn_parser.py,2,0
8717,Update maskrcnn_parser.py,freezestudio,28a18f7f,Update maskrcnn_parser.py,2,0
8717,Update maskrcnn_parser.py,freezestudio,28a18f7f,Update maskrcnn_parser.py,2,0
8717,Update maskrcnn_parser.py,freezestudio,28a18f7f,Update maskrcnn_parser.py,2,0
8717,Update maskrcnn_parser.py,freezestudio,28a18f7f,Update maskrcnn_parser.py,2,0
8717,Update maskrcnn_parser.py,freezestudio,28a18f7f,Update maskrcnn_parser.py,2,0
8717,Update maskrcnn_parser.py,freezestudio,28a18f7f,Update maskrcnn_parser.py,2,0
8717,Update maskrcnn_parser.py,freezestudio,28a18f7f,Update maskrcnn_parser.py,2,0
8717,Update maskrcnn_parser.py,freezestudio,28a18f7f,Update maskrcnn_parser.py,2,0
8717,Update maskrcnn_parser.py,freezestudio,28a18f7f,Update maskrcnn_parser.py,2,0
8717,Update maskrcnn_parser.py,freezestudio,28a18f7f,Update maskrcnn_parser.py,2,0
8717,Update maskrcnn_parser.py,freezestudio,28a18f7f,Update maskrcnn_parser.py,2,0
8717,Update maskrcnn_parser.py,freezestudio,28a18f7f,Update maskrcnn_parser.py,2,0
8717,Update maskrcnn_parser.py,freezestudio,28a18f7f,Update maskrcnn_parser.py,2,0
8717,Update maskrcnn_parser.py,freezestudio,28a18f7f,Update maskrcnn_parser.py,2,0
8717,Update maskrcnn_parser.py,freezestudio,28a18f7f,Update maskrcnn_parser.py,2,0
8717,Update maskrcnn_parser.py,freezestudio,28a18f7f,Update maskrcnn_parser.py,2,0
8717,Update maskrcnn_parser.py,freezestudio,28a18f7f,Update maskrcnn_parser.py,2,0
8717,Update maskrcnn_parser.py,freezestudio,28a18f7f,Update maskrcnn_parser.py,2,0
8717,Update maskrcnn_parser.py,freezestudio,28a18f7f,Update maskrcnn_parser.py,2,0
8717,Update maskrcnn_parser.py,freezestudio,28a18f7f,Update maskrcnn_parser.py,2,0
8717,Update maskrcnn_parser.py,freezestudio,28a18f7f,Update maskrcnn_parser.py,2,0
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,0f271534,remove unused data augmentation method,2,0
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,54ba0acb,add comments,2,0
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,707c23b6,add config,2,0
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,18d95442,add different results for whether to use expected shapes or nor,2,0
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,46c80691,add different results for whether to use expected shapes or nor,2,0
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,2dbe7ba0,fix docstring,2,1
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,13078601,fix bug,2,1
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,a4d4d0f4,pass image shape into _compute_second_stage_input_feature_map,2,0
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,47b575bb,fix typo,2,1
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,eef5dd14,add test for multilevel,2,0
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,3f3135bb,add test for multilevel,2,0
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,800a4c00,add note for the choice of num_levels - 2,2,0
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,d03f4fb6,remove unused check,2,0
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,4dcc11d1,change doc string for rpn_box_predictor_features,2,0
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,e186a940,change doc string for rpn_box_predictor_features,2,0
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,782d3852,fix code style,2,1
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,740ef06b,merge,2,1
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,9d6d3cfb,Merge,2,1
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,f190597d,removing testing code using tf1,2,0
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,a6f9dad0,remove unused print,2,0
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,92700f62,Adding kwargs for rpn feature extractor. Temp: force running keras model using tf1,2,0
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,90106a40,Modify code to suit multiscale anchor generator,2,0
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,86fe1753,rm unused print,2,0
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,a836069a,Fix predict second stage recive a list rpn_features,2,1
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,503cc99c,Fix context_rcnn_meta_arch_tf1_test.py failed test,2,1
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,1855f881,Fix faster_rcnn_meta_arch. All test on this file passed,2,1
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,fd7e8be5,concat all anchors,2,0
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,1c6ba420,move variable to a list,2,0
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,7c4ca261,Change testcase that been affected by changing the output and input format:,2,0
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,28d7aac1,Change rpn_box_predictor_features into a list.,2,0
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,6ebbfe13, Change all features_to_crop into a list of tensors.,2,0
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,4152a5c7,move BidirectionalFeaturePyramidNetworks to fpn.proto,2,0
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,17821c0d,fix doc string for get_box_classifier_feature_extractor_model,2,1
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,bd27aa70,add batchnorm layer,2,0
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,95d8a879,change resnetFPN as an internal class,2,0
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,3e73c76c,change batchnorm trainable to true,2,0
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,184adec9,remove not garuanteed,2,0
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,a85c5b96,add pad_to_multiple,2,0
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,145ac875,fix coding style,2,1
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,0e0f739b,force pad to multiple pad tensors of zero with same dtype of input,2,0
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,26f976c1,add pad_to_multiple,2,0
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,6c5ddd54,add doc string for resnetfpn layers,2,0
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,d1d33691,changing argument sequece to make it consistent with model builder,2,0
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,ee436648,Merge,2,1
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,4267bf41,"remove fpn message from ssd.proto, use fpn.proto",2,0
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,c41aedff,moving fpn message to fpn.proto,2,0
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,938f102d,reshape output for second stage,2,0
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,086d3873,fix typo,2,1
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,705dbf33,merge,2,1
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,4faea59a,remove extraeneous spaces,2,0
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,f7d74d68,change crop and resize fn to fit multilevel ones,2,0
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,47bc1813,Merge remote-tracking branch 'upstream/master' into add_multilevel_crop_and_resize,2,0
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,d8611151,change _crop_and_resize_fn to multilevel ones,2,0
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,8a120d0e,change crop_and_resize_fn input to make it consistant with multilevel function,2,0
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,b48046ed,multilevel_native_crop_and_resize doesn't support bfloat16,2,0
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,0e59ecc7,change unittest since default max_fpn_level is change to 6,2,0
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,2e13b9a7,change the default max_fpn_level to 6,2,0
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,70c974d3,Add coarse layers for faster rcnn fpn keras model,2,0
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,7d0dc183,remove min_depth and depth_multiplier feature,2,0
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,1538da90,modify feature extractor name,2,0
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,aef04705,drop unittest test_extract_proposal_features_dies_with_incorrect_rank_inputs,2,0
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,9dcd43dd,remove enable_v2_behavior,2,0
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,2d19f98e,add todo in get_box_classifier_feature_extractor_model,2,0
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,e4244a46,modify doc string for Feature extractor:,2,0
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,248dbe7c,rename fpn feature extractors,2,0
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,81bc290f,Modify scope for multilevel crop and resize function,2,0
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,c63169b2,add doc string for multilevel_native_crop and resize,2,0
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,fda51c28,change crop_and_resize_fn into multilevel function,2,0
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,d2deafd6,change features_to_crop as a single tensor to make sure it is consistent with the calling funciton,2,0
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,d41fc8f4,fix coding style,2,1
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,e58d3ccd,fix coding style,2,1
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,ca0acc9a,remove unused import,2,0
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,4a2e1975,Add unit test for multilevel_matmul_crop_and_resize,2,0
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,46cea4f6,add todo: consider more efficient approach to compute multilevel cropped features,2,0
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,3efe2425,remove unused unit test,2,0
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,8ce327f8,Add test for multilevel_native_crop_and_resize,2,0
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,eb4b727d,Fix bugs for multilevel_native_crop_and_resize,2,1
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,6291404a,compute tensor once and change all values not belone to this level to zero,2,0
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,a0593dc5,add multilevel function,2,0
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,efe7c3ea,fix tiny errors.,2,1
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,b88095dc,Add multilevel functions dealing with multilevel features.,2,0
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,76516b2e,add faster rcnn resnet v1 fpn feature extractor to model builder,2,0
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,1cf70ed7,Fix coding style for feature extractor.,2,1
8716,Add Faster RCNN Resnet V1 FPN Keras feature extractor,syiming,7140eede,fix coding style,2,1
